animal_type,primary_color,sex,dob,intake_condition,intake_type,intake_date,outcome_date,outcome_type,outcome_group,age_at_intake
bird,black,Unknown,2020-02-20,injured  severe,wildlife,2021-02-20,2021-02-20,euthanasia,Not Adopted,5.06027397260274
bird,black,Unknown,2020-02-20,injured  severe,wildlife,2021-02-20,2021-02-20,euthanasia,Not Adopted,5.06027397260274
bird,black,Unknown,2020-02-20,injured  severe,wildlife,2021-02-20,2021-02-20,euthanasia,Not Adopted,5.06027397260274
cat,black,Female,2021-06-18,injured  severe,stray,2022-06-18,2022-06-18,euthanasia,Not Adopted,3.734246575342466
dog,white,Female,2013-03-11,normal,owner surrender,2017-03-11,2017-03-12,transfer,Not Adopted,12.01095890410959
cat,orange,Male,2024-03-27,ill moderatete,stray,2024-06-27,2024-06-27,euthanasia,Not Adopted,0.958904109589041
cat,tortie,Spayed,2014-01-25,normal,stray,2017-01-25,2017-02-01,"shelter, neuter, return",Not Adopted,11.134246575342466
dog,brown,Spayed,2023-08-12,injured  severe,stray,2024-07-11,2024-10-27,adoption,Adopted,1.5835616438356164
dog,black,Neutered,2005-09-22,injured  moderate,owner surrender,2017-06-14,2017-06-22,rescue,Adopted,19.482191780821918
cat,gray tabby,Female,2017-10-06,under age/weight,stray,2017-10-08,2017-11-15,transfer,Not Adopted,7.435616438356164
cat,tortie,Female,2017-10-06,under age/weight,stray,2017-10-08,2017-11-15,transfer,Not Adopted,7.435616438356164
dog,chocolate,Spayed,2007-09-05,normal,owner surrender,2019-09-05,2019-10-06,adoption,Adopted,17.528767123287672
cat,brown  tabby,Unknown,2020-09-25,normal,stray,2020-11-04,2020-11-04,rescue,Adopted,4.463013698630137
other,gray,Unknown,2022-04-06,injured  severe,wildlife,2024-04-06,2024-04-06,euthanasia,Not Adopted,2.9342465753424656
cat,brown  tabby,Unknown,2024-09-24,under age/weight,stray,2024-10-10,2024-10-10,euthanasia,Not Adopted,0.46301369863013697
cat,brown  tabby,Male,2016-08-18,injured  severe,stray,2019-08-18,2019-08-18,died,Not Adopted,8.56986301369863
cat,brown  tabby,Female,2018-04-26,under age/weight,stray,2018-05-31,2018-06-08,rescue,Adopted,6.882191780821918
dog,white,Male,2016-05-19,normal,stray,2018-05-19,2018-05-25,transfer,Not Adopted,8.819178082191781
dog,brown,Neutered,2021-05-13,ill mild,stray,2022-11-18,2023-05-07,adoption,Adopted,3.8328767123287673
dog,black,Female,2022-11-12,normal,welfare seized,2023-11-12,2023-12-15,adoption,Adopted,2.3315068493150686
dog,gray,Male,2015-09-19,normal,stray,2018-09-19,2018-09-26,transfer,Not Adopted,9.484931506849316
cat,brown,Spayed,2014-09-18,normal,stray,2022-09-17,2022-10-09,rescue,Adopted,10.487671232876712
dog,cream,Male,2018-03-03,normal,owner surrender,2019-03-03,2019-03-04,transfer,Not Adopted,7.03013698630137
cat,gray tiger,Neutered,2020-02-10,normal,stray,2020-06-10,2020-06-12,adoption,Adopted,5.087671232876712
dog,blonde,Neutered,2017-01-01,fractious,owner surrender,2018-09-19,2018-10-10,rescue,Adopted,8.197260273972603
cat,orange tabby,Neutered,2024-06-11,ill moderatete,stray,2024-09-11,2024-09-21,community cat,Not Adopted,0.7506849315068493
cat,black,Spayed,2024-03-20,normal,owner surrender,2024-05-22,2024-06-08,adoption,Adopted,0.9780821917808219
dog,black,Male,2009-11-03,normal,owner surrender,2017-11-03,2017-11-04,transfer,Not Adopted,15.364383561643836
cat,brown  tabby,Neutered,2024-03-20,normal,owner surrender,2024-05-22,2024-05-24,adoption,Adopted,0.9780821917808219
guinea pig,black,Female,2015-11-05,normal,owner surrender,2020-11-05,2020-11-30,transport,Not Adopted,9.356164383561644
cat,black,Female,2023-08-04,ill moderatete,stray,2023-09-19,2023-09-20,euthanasia,Not Adopted,1.6054794520547946
dog,tan,Male,2020-09-07,i/i report,stray,2023-09-07,2023-09-10,return to owner,Not Adopted,4.512328767123288
dog,brown brindle,Neutered,2024-02-04,normal,stray,2024-10-02,2024-10-24,adoption,Adopted,1.1013698630136985
cat,gray tabby,Female,2019-02-28,normal,stray,2020-02-28,2020-03-23,rescue,Adopted,6.038356164383561
cat,brown  tabby,Female,2020-09-25,under age/weight,stray,2020-10-25,2020-10-27,rescue,Adopted,4.463013698630137
cat,brown  tabby,Unknown,2018-08-12,under age/weight,stray,2018-09-12,2018-09-12,euthanasia,Not Adopted,6.586301369863014
cat,black,Unknown,2015-01-19,ill mild,stray,2018-01-19,2018-01-19,euthanasia,Not Adopted,10.150684931506849
rabbit,white,Spayed,2023-02-26,normal,stray,2023-08-26,2023-11-08,rescue,Adopted,2.041095890410959
dog,brown,Male,2008-12-15,aged,owner surrender,2019-12-15,2020-01-17,rescue,Adopted,16.24931506849315
dog,black,Female,2022-12-01,normal,stray,2024-12-01,2024-12-01,return to owner,Not Adopted,2.2794520547945205
cat,black,Male,2016-04-02,injured  severe,stray,2021-04-02,2021-04-02,euthanasia,Not Adopted,8.947945205479453
dog,white,Male,2008-10-24,normal,stray,2017-08-21,2017-11-03,euthanasia,Not Adopted,16.39178082191781
dog,black,Male,2022-08-29,ill moderatete,owner surrender,2023-03-29,2023-04-01,rescue,Adopted,2.536986301369863
dog,brown,Male,2020-07-28,injured  mild,stray,2023-07-28,2023-07-28,return to owner,Not Adopted,4.624657534246575
rabbit,tan,Neutered,2024-02-09,normal,stray,2024-08-07,2024-08-18,adoption,Adopted,1.0876712328767124
dog,brown,Female,2016-05-19,normal,stray,2018-05-19,2018-05-25,transfer,Not Adopted,8.819178082191781
cat,tortie,Female,2023-08-04,normal,stray,2023-09-07,2023-10-23,rescue,Adopted,1.6054794520547946
dog,brown brindle,Male,2023-07-26,ill severe,owner surrender,2023-11-26,2023-11-26,died,Not Adopted,1.63013698630137
cat,brown  tabby,Male,2017-10-02,under age/weight,stray,2017-10-26,2017-11-02,euthanasia,Not Adopted,7.446575342465754
dog,brown,Male,2022-12-01,normal,owner surrender,2023-03-16,2023-03-16,transfer,Not Adopted,2.2794520547945205
dog,tan,Female,2022-03-16,normal,owner surrender,2023-03-16,2023-03-16,transfer,Not Adopted,2.9917808219178084
dog,tan,Male,2023-12-02,injured  mild,stray,2024-06-29,2024-07-06,rescue,Adopted,1.2767123287671234
dog,black,Male,2022-12-01,normal,owner surrender,2023-03-16,2023-03-16,transfer,Not Adopted,2.2794520547945205
dog,tan,Unknown,2023-03-15,normal,owner surrender,2023-03-16,2023-03-24,rescue,Adopted,1.9945205479452055
dog,tricolor,Female,2022-09-16,normal,owner surrender,2023-03-16,2023-03-16,transfer,Not Adopted,2.4876712328767123
dog,white,Female,2022-12-01,normal,owner surrender,2023-03-16,2023-03-16,transfer,Not Adopted,2.2794520547945205
dog,black,Male,2012-07-03,ill severe,owner surrender,2024-07-17,2024-07-17,euthanasia,Not Adopted,12.698630136986301
dog,black,Neutered,2022-04-02,normal,stray,2022-09-02,2022-09-08,adoption,Adopted,2.9452054794520546
cat,seal point,Female,2022-03-19,fractious,stray,2023-03-19,2023-03-19,rescue,Adopted,2.9835616438356163
cat,silver tabby,Female,2015-03-12,normal,stray,2018-03-12,2018-03-15,transfer,Not Adopted,10.008219178082191
dog,black,Male,2019-01-28,normal,stray,2019-07-26,2019-08-01,transfer,Not Adopted,6.123287671232877
cat,black,Neutered,2016-05-16,fractious,stray,2018-05-16,2018-05-31,"shelter, neuter, return",Not Adopted,8.827397260273973
other,gray,Unknown,2022-08-14,under age/weight,wildlife,2022-08-29,2022-08-30,rescue,Adopted,2.578082191780822
dog,tan,Male,2017-11-16,normal,owner surrender,2019-11-16,2019-11-16,transfer,Not Adopted,7.323287671232877
cat,black,Unknown,2016-07-21,injured  severe,stray,2023-07-21,2023-07-21,euthanasia,Not Adopted,8.646575342465754
dog,brown,Male,2018-08-16,normal,owner surrender,2019-08-15,2019-08-16,transfer,Not Adopted,6.575342465753424
dog,black,Female,2015-08-12,injured  moderate,stray,2017-08-12,2017-08-19,adoption,Adopted,9.58904109589041
dog,tan,Spayed,2013-02-01,normal,stray,2017-02-01,2017-03-08,adoption,Adopted,12.115068493150686
dog,blue brindle,Neutered,2017-01-30,normal,safe keep,2019-01-30,2019-01-30,return to owner,Not Adopted,8.117808219178082
cat,flame point,Neutered,2013-06-14,injured  severe,stray,2017-07-23,2017-07-23,euthanasia,Not Adopted,11.75068493150685
bird,white,Unknown,2022-01-01,injured  severe,wildlife,2023-01-01,2023-01-01,euthanasia,Not Adopted,3.1945205479452055
cat,black,Spayed,2015-10-16,normal,welfare seized,2020-10-16,2020-11-04,adoption,Adopted,9.41095890410959
dog,white,Female,2016-08-28,normal,confiscate,2017-06-28,2017-06-29,return to owner,Not Adopted,8.542465753424658
cat,gray tabby,Female,2020-03-13,under age/weight,stray,2020-05-31,2020-06-10,rescue,Adopted,5
cat,calico,Female,2017-05-13,under age/weight,stray,2017-06-06,2017-06-06,euthanasia,Not Adopted,7.835616438356165
other,gray,Unknown,2019-06-12,under age/weight,wildlife,2019-07-12,2019-07-13,return to wild habitat,Not Adopted,5.7534246575342465
other,gray,Unknown,2019-06-12,under age/weight,wildlife,2019-07-12,2019-07-13,return to wild habitat,Not Adopted,5.7534246575342465
cat,calico,Female,2005-09-22,ill mild,stray,2020-09-22,2021-02-11,rescue,Adopted,19.482191780821918
other,gray,Unknown,2019-06-12,under age/weight,wildlife,2019-07-12,2019-07-13,return to wild habitat,Not Adopted,5.7534246575342465
dog,black,Female,2023-05-13,ill severe,stray,2023-10-13,2023-10-13,died,Not Adopted,1.832876712328767
cat,brown,Female,2004-09-27,normal,stray,2017-09-27,2017-10-01,euthanasia,Not Adopted,20.46849315068493
cat,brown  tabby,Female,2019-04-14,under age/weight,stray,2019-05-11,2019-05-22,rescue,Adopted,5.9150684931506845
cat,black,Male,2023-07-25,ill severe,stray,2024-07-25,2024-07-26,euthanasia,Not Adopted,1.632876712328767
cat,brown  tabby,Male,2019-04-14,under age/weight,stray,2019-05-11,2019-05-26,euthanasia,Not Adopted,5.9150684931506845
dog,tan,Spayed,2008-03-29,normal,owner surrender,2017-03-29,2017-03-30,rescue,Adopted,16.964383561643835
cat,brown  tabby,Male,2018-06-20,under age/weight,stray,2018-06-23,2018-06-23,euthanasia,Not Adopted,6.7315068493150685
cat,black,Female,2018-06-20,under age/weight,stray,2018-06-23,2018-06-23,euthanasia,Not Adopted,6.7315068493150685
reptile,green,Female,2015-01-14,normal,stray,2018-01-14,2018-01-25,rescue,Adopted,10.164383561643836
other,brown,Unknown,2018-03-05,ill severe,wildlife,2021-03-05,2021-03-05,transfer,Not Adopted,7.024657534246575
cat,brown  tabby,Neutered,2014-08-24,fractious,stray,2018-08-24,2018-09-07,"shelter, neuter, return",Not Adopted,10.556164383561644
cat,brown  tabby,Neutered,2016-06-27,normal,stray,2018-06-27,2018-07-11,"shelter, neuter, return",Not Adopted,8.712328767123287
dog,black,Spayed,2015-06-15,normal,owner surrender,2018-08-03,2018-08-05,transfer,Not Adopted,9.747945205479452
dog,blue,Male,2018-05-23,normal,quarantine,2019-09-15,2019-10-03,return to owner,Not Adopted,6.808219178082192
cat,brown  tabby,Unknown,2018-02-08,normal,stray,2018-09-08,2018-09-17,euthanasia,Not Adopted,7.093150684931507
dog,white,Spayed,2017-06-27,normal,stray,2019-03-20,2019-03-30,transfer,Not Adopted,7.712328767123288
cat,black,Neutered,2013-08-15,normal,stray,2018-08-15,2018-08-21,"shelter, neuter, return",Not Adopted,11.580821917808219
dog,black,Spayed,2013-06-24,normal,quarantine,2020-08-28,2020-09-06,return to owner,Not Adopted,11.723287671232876
dog,white,Male,2009-05-26,normal,stray,2018-01-11,2018-01-11,return to owner,Not Adopted,15.805479452054794
dog,black,Female,2016-01-11,normal,stray,2018-01-11,2018-01-17,transfer,Not Adopted,9.172602739726027
bird,brown,Unknown,2016-09-13,injured  moderate,wildlife,2017-09-13,2017-09-14,euthanasia,Not Adopted,8.498630136986302
cat,tortie,Female,2017-04-23,ill severe,stray,2019-04-23,2019-05-05,transfer,Not Adopted,7.890410958904109
dog,tan,Spayed,2015-01-11,normal,stray,2018-01-11,2018-01-17,transfer,Not Adopted,10.172602739726027
dog,black,Male,2015-01-11,normal,stray,2018-01-11,2018-01-17,transfer,Not Adopted,10.172602739726027
bird,white,Unknown,2023-05-20,injured  severe,wildlife,2024-05-20,2024-05-20,euthanasia,Not Adopted,1.8136986301369864
wild,gray,Unknown,2017-03-02,under age/weight,wildlife,2017-03-30,2017-03-31,rescue,Adopted,8.032876712328767
dog,black,Female,2012-09-20,normal,stray,2017-09-20,2017-09-27,transfer,Not Adopted,12.482191780821918
cat,calico,Female,2016-10-23,normal,owner surrender,2017-02-23,2017-02-23,transfer,Not Adopted,8.389041095890411
cat,gray,Male,2017-10-22,ill severe,stray,2018-08-22,2018-08-22,died,Not Adopted,7.391780821917808
cat,lilac lynx point,Male,2015-02-23,normal,owner surrender,2017-02-23,2017-02-23,transfer,Not Adopted,10.054794520547945
dog,white,Spayed,2022-06-29,normal,owner surrender,2024-06-29,2024-07-03,adoption,Adopted,2.7041095890410958
cat,white,Female,2017-02-06,under age/weight,owner surrender,2017-02-23,2017-02-23,transfer,Not Adopted,8.098630136986301
bird,black,Unknown,2021-11-15,injured  severe,wildlife,2023-11-15,2023-11-15,euthanasia,Not Adopted,3.3232876712328765
cat,orange tabby,Male,2013-02-23,normal,owner surrender,2017-02-23,2017-02-24,transfer,Not Adopted,12.054794520547945
cat,calico,Female,2017-01-30,under age/weight,owner surrender,2017-02-23,2017-02-24,rescue,Adopted,8.117808219178082
cat,gray,Male,2017-08-10,under age/weight,stray,2017-09-10,2017-09-14,rescue,Adopted,7.5917808219178085
cat,snowshoe,Neutered,2015-02-23,normal,owner surrender,2017-02-23,2017-04-21,adoption,Adopted,10.054794520547945
cat,black tabby,Neutered,2019-06-12,ill mild,stray,2022-06-12,2022-06-23,community cat,Not Adopted,5.7534246575342465
cat,black,Male,2017-04-04,under age/weight,stray,2017-05-13,2017-05-18,rescue,Adopted,7.942465753424657
cat,gray,Spayed,2024-09-08,under age/weight,stray,2024-10-05,2024-11-27,adoption,Adopted,0.5068493150684932
cat,black,Male,2017-04-04,under age/weight,stray,2017-05-13,2017-05-18,rescue,Adopted,7.942465753424657
dog,white,Neutered,2012-04-05,normal,owner surrender,2018-04-05,2018-04-06,transfer,Not Adopted,12.942465753424658
dog,black,Female,2012-04-16,normal,confiscate,2019-04-16,2019-04-24,return to owner,Not Adopted,12.912328767123288
other,brown,Unknown,2018-05-09,injured  mild,wildlife,2021-05-09,2021-05-09,transfer,Not Adopted,6.846575342465753
cat,black,Unknown,2017-05-23,under age/weight,stray,2017-06-23,2017-06-30,transfer,Not Adopted,7.808219178082192
dog,white,Male,2021-12-10,ill mild,stray,2022-12-10,2022-12-15,return to owner,Not Adopted,3.254794520547945
cat,brown  tabby,Male,2017-10-10,under age/weight,stray,2017-10-25,2017-11-05,transfer,Not Adopted,7.424657534246576
dog,white,Spayed,2009-08-27,normal,confiscate,2019-04-16,2019-04-24,return to owner,Not Adopted,15.550684931506849
reptile,brown,Unknown,2019-02-13,normal,owner surrender,2021-02-13,2021-02-22,rescue,Adopted,6.079452054794521
cat,gray tabby,Spayed,2024-08-13,ill mild,stray,2024-11-13,2024-12-13,adoption,Adopted,0.5780821917808219
cat,blue,Male,2024-08-18,under age/weight,stray,2024-09-22,2024-10-08,rescue,Adopted,0.5643835616438356
cat,black,Spayed,2016-10-05,normal,stray,2017-10-05,2017-11-15,transfer,Not Adopted,8.438356164383562
cat,gray,Male,2024-08-18,under age/weight,stray,2024-09-22,2024-10-08,rescue,Adopted,0.5643835616438356
cat,orange tabby,Female,2019-07-07,under age/weight,stray,2019-08-07,2019-08-23,rescue,Adopted,5.684931506849315
cat,gray,Female,2024-08-18,under age/weight,stray,2024-09-22,2024-10-08,rescue,Adopted,0.5643835616438356
other,gray,Unknown,2024-01-28,injured  severe,wildlife,2024-07-28,2024-07-28,euthanasia,Not Adopted,1.1205479452054794
cat,gray tabby,Male,2022-05-10,under age/weight,stray,2022-06-03,2022-06-04,euthanasia,Not Adopted,2.841095890410959
cat,blonde,Neutered,2023-12-26,normal,stray,2024-02-10,2024-02-10,rescue,Adopted,1.210958904109589
cat,black,Female,2022-05-10,under age/weight,stray,2022-06-03,2022-06-04,euthanasia,Not Adopted,2.841095890410959
cat,brown  tabby,Spayed,2023-06-22,normal,owner surrender,2024-02-14,2024-02-28,adoption,Adopted,1.7232876712328766
cat,gray,Male,2022-05-10,under age/weight,stray,2022-06-03,2022-06-04,euthanasia,Not Adopted,2.841095890410959
other,black,Unknown,2023-10-19,injured  severe,wildlife,2024-04-19,2024-04-19,euthanasia,Not Adopted,1.3972602739726028
cat,black,Male,2022-05-10,under age/weight,stray,2022-06-03,2022-06-04,euthanasia,Not Adopted,2.841095890410959
dog,brown,Neutered,2017-07-21,normal,stray,2019-07-21,2019-08-21,adoption,Adopted,7.646575342465753
cat,snowshoe,Female,2020-02-03,injured  mild,stray,2020-06-03,2020-06-10,transfer,Not Adopted,5.1068493150684935
dog,tan,Female,2012-09-10,normal,owner surrender,2019-12-14,2019-12-18,adoption,Adopted,12.509589041095891
cat,black,Female,2023-06-29,ill mild,stray,2023-07-15,2023-07-15,euthanasia,Not Adopted,1.704109589041096
bird,black,Unknown,2022-06-05,ill moderatete,wildlife,2024-06-05,2024-06-05,transfer,Not Adopted,2.76986301369863
cat,white,Male,2022-07-24,under age/weight,stray,2022-08-24,2022-10-07,rescue,Adopted,2.6356164383561644
dog,brown,Neutered,2012-08-25,normal,stray,2017-12-21,2017-12-27,return to owner,Not Adopted,12.553424657534247
cat,gray,Spayed,2022-07-24,under age/weight,stray,2022-08-24,2022-09-17,adoption,Adopted,2.6356164383561644
dog,brown,Spayed,2012-01-29,normal,owner surrender,2017-03-28,2017-06-11,adoption,Adopted,13.126027397260273
cat,calico,Spayed,2022-03-17,normal,owner surrender,2022-09-07,2022-10-01,adoption,Adopted,2.989041095890411
cat,silver lynx point,Spayed,2020-03-02,normal,stray,2020-07-02,2020-07-09,rescue,Adopted,5.03013698630137
cat,calico,Spayed,2022-04-28,normal,owner surrender,2022-08-17,2022-08-28,adoption,Adopted,2.873972602739726
cat,gray,Male,2018-07-24,under age/weight,stray,2018-08-14,2018-08-28,euthanasia,Not Adopted,6.638356164383562
cat,seal point,Male,2019-09-11,under age/weight,stray,2019-10-17,2019-10-25,rescue,Adopted,5.504109589041096
wild,brown,Unknown,2017-03-03,under age/weight,wildlife,2017-03-09,2017-03-09,rescue,Adopted,8.03013698630137
cat,lynx point,Spayed,2020-03-02,normal,stray,2020-07-02,2020-07-09,rescue,Adopted,5.03013698630137
dog,black,Neutered,2023-05-01,normal,stray,2024-05-01,2024-05-15,adoption,Adopted,1.8657534246575342
cat,brown  tabby,Male,2018-07-31,injured  severe,stray,2018-08-14,2018-08-14,euthanasia,Not Adopted,6.619178082191781
dog,brown,Male,2015-02-11,normal,stray,2018-02-11,2018-02-17,return to owner,Not Adopted,10.087671232876712
dog,blue merle,Spayed,2024-03-05,i/i report,stray,2024-12-05,2024-12-11,adoption,Adopted,1.0191780821917809
dog,tan,Spayed,2013-12-08,ill mild,stray,2023-12-07,2023-12-08,return to owner,Not Adopted,11.265753424657534
cat,black,Spayed,2020-03-27,normal,return,2020-08-14,2020-09-09,rescue,Adopted,4.961643835616439
cat,orange,Female,2022-03-08,ill severe,stray,2022-04-08,2022-04-08,euthanasia,Not Adopted,3.0136986301369864
dog,white,Male,2015-06-23,welfare seizures,confiscate,2019-06-23,2019-07-08,transfer,Not Adopted,9.726027397260275
cat,brown  tabby,Neutered,2020-07-21,normal,stray,2020-10-21,2020-10-30,adoption,Adopted,4.6438356164383565
cat,brown,Unknown,2015-08-24,injured  severe,stray,2018-08-24,2018-08-24,euthanasia,Not Adopted,9.556164383561644
cat,black,Spayed,2017-03-14,normal,stray,2018-04-28,2018-05-03,return to owner,Not Adopted,8
cat,gray,Female,2022-05-09,ill mild,stray,2022-06-09,2022-06-12,rescue,Adopted,2.8438356164383563
cat,white,Unknown,2018-04-23,under age/weight,stray,2018-05-15,2018-05-25,euthanasia,Not Adopted,6.890410958904109
cat,black,Female,2017-10-12,under age/weight,stray,2017-11-18,2017-11-18,euthanasia,Not Adopted,7.419178082191781
